# US populated places (Census Gazetteer 2023 coords + PEP 2023 population)
# population >= 1000; id = PP<7-digit GEOID>; LON,LAT order
# Generated by scripts/build_populated_places.py
id,name,lon,lat,elevation_m,state,population
PP3132060,Milford,-97.05412,40.77257,,NE,2211
PP5312945,Cle Elum,-120.95284,47.19464,,WA,2211
PP3071200,Stevensville,-114.08866,46.50709,,MT,2210
PP3663979,Rouses Point,-73.36368,44.99125,,NY,2210
PP4812412,Canadian,-100.38388,35.90968,,TX,2210
PP0530400,Harrisburg,-90.72161,35.56377,,AR,2209
PP2740220,Maple Lake,-94.00955,45.23263,,MN,2209
PP1227000,Graceville,-85.51283,30.96027,,FL,2208
PP1850580,Monrovia,-86.47536,39.58719,,IN,2208
PP1945615,Lisbon,-91.39160,41.92048,,IA,2208
PP5556700,New Glarus,-89.63370,42.81311,,WI,2208
PP4845228,Lyford,-97.78927,26.41460,,TX,2207
PP2661020,Orchard Lake Village,-83.37131,42.58936,,MI,2206
PP3542180,Lordsburg,-108.70212,32.34378,,NM,2203
PP3722360,Fairmont,-79.11320,34.49476,,NC,2203
PP0544210,Marked Tree,-90.42661,35.52789,,AR,2202
PP1781256,White Hall,-90.40108,39.43855,,IL,2201
PP3657661,Phoenix,-76.29581,43.23090,,NY,2201
PP2940034,Lake Ozark,-92.63005,38.20087,,MO,2200
PP1723945,Elwood,-88.11717,41.41814,,IL,2199
PP2122582,Dry Ridge,-84.60022,38.68541,,KY,2199
PP5558400,North Prairie,-88.40211,42.94089,,WI,2198
PP1759312,Petersburg,-89.84533,40.01429,,IL,2197
PP4769900,South Fulton,-88.88365,36.49334,,TN,2197
PP2049650,Neodesha,-95.68459,37.42418,,KS,2196
PP1968295,Rockwell City,-94.62887,42.39813,,IA,2195
PP3605771,Bellport,-72.94133,40.75095,,NY,2195
PP3615638,Churchville,-77.88159,43.10226,,NY,2195
PP3458590,Pine Beach,-74.16979,39.93606,,NJ,2193
PP3929722,Genoa,-83.36204,41.52101,,OH,2193
PP4002250,Antlers,-95.62276,34.23303,,OK,2193
PP5155848,New Market,-78.67107,38.64522,,VA,2193
PP1272350,Trenton,-82.81461,29.60918,,FL,2192
PP3125475,Kimball,-103.65210,41.23240,,NE,2192
PP3680181,Westhampton Beach,-72.64507,40.80697,,NY,2192
PP3764260,Spruce Pine,-82.06972,35.91396,,NC,2191
PP4711360,Caryville,-84.19971,36.31166,,TN,2191
PP0522240,Eureka Springs,-93.74490,36.41077,,AR,2190
PP2032575,Holcomb,-100.99362,37.98598,,KS,2190
PP4517260,Cowpens,-81.80412,35.01862,,SC,2190
PP1822990,Ferdinand,-86.86246,38.22795,,IN,2189
PP3130240,Madison,-97.45672,41.82829,,NE,2189
PP5648675,Lyman,-110.29745,41.32754,,WY,2189
PP1701049,Altamont,-88.74692,39.05611,,IL,2188
PP1878974,Versailles,-85.25661,39.06346,,IN,2188
PP5177568,Tappahannock,-76.86601,37.91239,,VA,2187
PP5486812,White Sulphur Springs,-80.30090,37.79933,,WV,2187
PP2730284,Howard Lake,-94.06100,45.05399,,MN,2186
PP2931762,Hermann,-91.43487,38.69765,,MO,2186
PP2933238,Houston,-91.96116,37.32095,,MO,2185
PP3875380,Stanley,-102.39732,48.31378,,ND,2184
PP5573750,Shorewood Hills,-89.44686,43.07885,,WI,2182
PP2946208,Marlborough,-90.33924,38.56830,,MO,2180
PP2952742,Noel,-94.48946,36.54118,,MO,2180
PP4964120,River Heights,-111.81912,41.72213,,UT,2180
PP1277100,Wewahitchka,-85.19071,30.12620,,FL,2179
PP2456300,North Beach,-76.53450,38.70774,,MD,2177
PP2753998,Rice,-94.24291,45.75862,,MN,2177
PP2239545,Kentwood,-90.51516,30.93376,,LA,2176
PP4051300,Newkirk,-97.05529,36.88180,,OK,2176
PP4274104,Stewartstown,-76.59249,39.75276,,PA,2176
PP5310215,Carnation,-121.90067,47.64419,,WA,2176
PP1229200,Haverhill,-80.12168,26.69098,,FL,2175
PP4622260,Fort Pierre,-100.38233,44.36660,,SD,2175
PP4759020,Plainview,-83.79333,36.18071,,TN,2175
PP1724933,Fairmont City,-90.10016,38.64646,,IL,2174
PP2672840,Shelby,-86.36449,43.61206,,MI,2174
PP4033700,Hennessey,-97.89862,36.10581,,OK,2174
PP3847100,Lisbon,-97.68442,46.43899,,ND,2173
PP4272616,Southwest Greensburg,-79.54781,40.29187,,PA,2173
PP3064150,Ronan,-114.10091,47.52899,,MT,2172
PP3612254,Canisteo,-77.60566,42.27035,,NY,2172
PP4069350,Spiro,-94.62426,35.24053,,OK,2172
PP2641920,Jonesville,-84.66581,41.97944,,MI,2171
PP3808460,Bottineau,-100.44252,48.82480,,ND,2171
PP4816636,Copper Canyon,-97.09713,33.09668,,TX,2171
PP3986436,Woodsfield,-81.11677,39.76305,,OH,2170
PP3616375,Clifton Springs,-77.13479,42.96083,,NY,2169
PP1345460,Lavonia,-83.10796,34.43391,,GA,2167
PP1350484,Maysville,-83.55306,34.25513,,GA,2167
PP3942602,Leipsic,-83.96763,41.11309,,OH,2167
PP4829348,George West,-98.11830,28.33000,,TX,2167
PP1708264,Brighton,-90.14004,39.04086,,IL,2166
PP0522660,Fairfield Bay,-92.26621,35.60110,,AR,2165
PP1259750,Redington Shores,-82.83350,27.83172,,FL,2164
PP3974034,Spencerville,-84.35316,40.70797,,OH,2164
PP0131720,Greensboro,-87.59370,32.70097,,AL,2163
PP4867640,Shiner,-97.17361,29.43366,,TX,2163
PP2636800,Harrison,-84.81065,44.01295,,MI,2162
PP2756770,St. Bonifacius,-93.74829,44.90507,,MN,2162
PP2832900,Hollandale,-90.85290,33.17610,,MS,2162
PP3952374,Morrow,-84.12049,39.34864,,OH,2162
PP4853988,Olmos Park,-98.48660,29.47485,,TX,2161
PP5514325,Chetek,-91.65323,45.31606,,WI,2161
PP2012775,Cheney,-97.77972,37.63529,,KS,2160
PP1881278,Waterloo,-85.05166,41.43740,,IN,2157
PP3962708,Piketon,-82.99713,39.06595,,OH,2157
PP3736220,Kure Beach,-77.90758,33.99934,,NC,2156
PP3740560,Madison,-79.97598,36.39398,,NC,2156
PP3949756,Middleport,-82.06524,38.99374,,OH,2156
PP5307870,Bridgeport,-119.67253,48.00701,,WA,2156
PP0104684,Bayou La Batre,-88.26327,30.40759,,AL,2155
PP5572150,Schofield,-89.62148,44.91335,,WI,2154
PP1813852,Cloverdale,-86.79869,39.52122,,IN,2152
PP2700460,Aitkin,-93.70499,46.52665,,MN,2152
PP4877020,Weimar,-96.77725,29.70005,,TX,2152
PP0847070,Lyons,-105.26866,40.22305,,CO,2151
PP1883384,West Terre Haute,-87.45060,39.46376,,IN,2151
PP1840266,Knightstown,-85.53081,39.79554,,IN,2150
PP5147144,Louisa,-77.99974,38.01662,,VA,2150
PP1660940,Parma,-116.94249,43.78628,,ID,2149
PP0176080,Thorsby,-86.72034,32.91691,,AL,2148
PP2104546,Beattyville,-83.70688,37.58681,,KY,2148
PP0132224,Guin,-87.90236,33.98322,,AL,2147
PP0233800,Houston,-149.80061,61.61530,,AK,2146
PP5521425,Eagle,-88.46338,42.88224,,WI,2146
PP2846600,Mendenhall,-89.86948,31.96070,,MS,2145
PP4939810,Kamas,-111.27342,40.65000,,UT,2145
PP1834744,Hope,-85.76598,39.29926,,IN,2144
PP3611847,Camden,-75.74773,43.33648,,NY,2143
PP1809370,Burns Harbor,-87.12587,41.61892,,IN,2142
PP2063950,Seneca,-96.06961,39.83800,,KS,2142
PP5437636,Hinton,-80.88113,37.67459,,WV,2142
PP3625967,Fishkill,-73.89313,41.53391,,NY,2141
PP1903475,Atkins,-91.85865,41.99423,,IA,2140
PP5347980,Napavine,-122.90203,46.58680,,WA,2140
PP4059150,Pink,-97.10003,35.23269,,OK,2139
PP4265336,Robesonia,-76.13856,40.34862,,PA,2139
PP4706340,Blaine,-83.69554,36.14472,,TN,2139
PP2029600,Halstead,-97.50852,38.00176,,KS,2138
PP3023125,East Helena,-111.92079,46.58446,,MT,2138
PP3421840,Essex Fells,-74.27623,40.82810,,NJ,2138
PP3616573,Clyde,-76.87043,43.08416,,NY,2138
PP3919344,Creston,-81.89986,40.97674,,OH,2138
PP3481890,Woodbine,-74.80962,39.22835,,NJ,2136
PP1316460,Clarkesville,-83.52747,34.60929,,GA,2135
PP3118405,Geneva,-97.59713,40.53069,,NE,2135
PP4215872,Conway,-80.24018,40.66634,,PA,2135
PP4537150,Johnston,-81.80482,33.83338,,SC,2135
PP4763140,Ridgetop,-86.76772,36.40375,,TN,2134
PP0171040,Slocomb,-85.59866,31.11213,,AL,2133
PP3074575,Townsend,-111.51965,46.31918,,MT,2133
PP4014300,Chouteau,-95.33890,36.18951,,OK,2133
PP4738020,Jellico,-84.11620,36.57156,,TN,2132
PP3918014,Columbus Grove,-84.06031,40.91983,,OH,2131
PP4653460,Redfield,-98.51921,44.87331,,SD,2131
PP4839868,Kountze,-94.31566,30.37254,,TX,2131
PP4123500,Enterprise,-117.27881,45.42577,,OR,2130
PP4238096,Jermyn,-75.54544,41.52730,,PA,2130
PP1250450,Oak Hill,-80.83496,28.87696,,FL,2128
PP2012925,Cherryvale,-95.55335,37.26915,,KS,2128
PP2139952,Jackson,-83.37624,37.56545,,KY,2128
PP1384456,Wrens,-82.38758,33.20743,,GA,2127
PP0218950,Dillingham,-158.53225,59.06047,,AK,2126
PP2663700,Perry,-84.22407,42.83218,,MI,2126
PP4934530,Helper,-110.85960,39.68963,,UT,2126
PP5517950,Cuba City,-90.43180,42.60361,,WI,2126
PP2015925,Council Grove,-96.49178,38.66315,,KS,2125
PP0658352,Portola,-120.47429,39.82080,,CA,2124
PP1962130,Peosta,-90.84431,42.44771,,IA,2122
PP2746348,Nisswa,-94.29778,46.50066,,MN,2122
PP3466390,Sea Isle City,-74.70273,39.15078,,NJ,2122
PP4229760,Glen Rock,-76.73070,39.79350,,PA,2122
PP2038175,Lakin,-101.25844,37.94002,,KS,2121
PP2768764,Waverly,-93.96663,45.06374,,MN,2121
PP4175850,Union,-117.86786,45.20891,,OR,2118
PP2453800,Mountain Lake Park,-79.38105,39.40003,,MD,2117
PP4236160,Hughesville,-76.72538,41.23905,,PA,2116
PP4846968,Mason,-99.22860,30.74771,,TX,2116
PP5175344,Stephens City,-78.21832,39.09314,,VA,2116
PP1678040,Sugar City,-111.75103,43.87582,,ID,2115
PP1942555,Lake Mills,-93.53159,43.41708,,IA,2115
PP3979114,Utica,-82.44152,40.23710,,OH,2115
PP1763641,Richmond,-88.30940,42.46380,,IL,2114
PP3630961,Groton,-76.35986,42.58343,,NY,2114
PP3742020,Maxton,-79.35273,34.73650,,NC,2114
PP5101672,Amherst,-79.05200,37.58189,,VA,2113
PP5415076,Chester,-80.56273,40.61292,,WV,2113
PP2112898,Carlisle,-84.03337,38.31579,,KY,2112
PP4757080,Parsons,-88.12306,35.65122,,TN,2112
PP2978046,Weatherby Lake,-94.69613,39.23436,,MO,2111
PP2945866,Marceline,-92.94735,39.71752,,MO,2110
PP0123320,Elberta,-87.59573,30.37375,,AL,2109
PP3047575,Manhattan,-111.33028,45.85863,,MT,2109
PP4272192,South Greensburg,-79.54743,40.27820,,PA,2109
PP2443500,Kensington,-77.07371,39.02684,,MD,2108
PP5513475,Cedar Grove,-87.82297,43.56825,,WI,2108
PP1202500,Atlantis,-80.10410,26.59725,,FL,2107
PP4873724,Troup,-95.12256,32.14581,,TX,2107
PP0668014,San Juan Bautista,-121.53695,36.84513,,CA,2106
PP2711800,Clearwater,-94.04456,45.40988,,MN,2106
PP4835732,Idalou,-101.68370,33.66240,,TX,2106
PP3535040,Jal,-103.19000,32.11484,,NM,2105
PP4571980,Timmonsville,-79.94081,34.13343,,SC,2105
PP3908504,Brewster,-81.60778,40.71152,,OH,2103
PP4564712,Seabrook Island,-80.18205,32.57501,,SC,2103
PP4604980,Beresford,-96.78022,43.07965,,SD,2103
PP4209432,Brownsville,-79.89002,40.01886,,PA,2102
PP1823692,Flora,-86.52257,40.54548,,IN,2101
PP3912084,Cardington,-82.89365,40.49798,,OH,2101
PP3642323,Lima,-77.61226,42.90695,,NY,2099
PP4169900,Stanfield,-119.21613,45.78226,,OR,2099
PP1819054,Dunkirk,-85.20821,40.37433,,IN,2098
PP2031400,Herington,-96.80724,38.69687,,KS,2098
PP3878940,Tioga,-102.94349,48.39462,,ND,2097
PP4254352,New Wilmington,-80.33154,41.11758,,PA,2097
PP2823420,Eupora,-89.27934,33.54256,,MS,2096
PP2949088,Moline Acres,-90.24300,38.74561,,MO,2096
PP0566440,Star City,-91.83996,33.94078,,AR,2092
PP5568475,Roberts,-92.54766,44.96187,,WI,2092
PP1753169,Nokomis,-89.28515,39.30029,,IL,2091
PP1879694,Walkerton,-86.48249,41.46566,,IN,2091
PP4242280,Leechburg,-79.60216,40.63044,,PA,2091
PP4878664,Whitney,-97.31977,31.95245,,TX,2090
PP2485100,Williamsport,-77.81797,39.59734,,MD,2086
PP2946172,Marionville,-93.63560,37.00220,,MO,2086
PP4280800,Walnutport,-75.59523,40.75147,,PA,2086
PP1878740,Veedersburg,-87.25723,40.11531,,IN,2085
PP2254175,New Llano,-93.26961,31.10573,,LA,2085
PP2441125,Hurlock,-75.86719,38.62571,,MD,2085
PP3654562,Old Brookville,-73.60511,40.83647,,NY,2085
PP2206925,Benton,-93.74013,32.68958,,LA,2083
PP4526035,Folly Beach,-79.96058,32.66928,,SC,2083
PP4842352,Leonard,-96.24647,33.38318,,TX,2083
PP2928108,Granby,-94.26294,36.91961,,MO,2081
PP3611704,Caledonia,-77.85708,42.97547,,NY,2080
PP4837072,Italy,-96.88579,32.18646,,TX,2079
PP2904366,Bel-Ridge,-90.32852,38.71282,,MO,2078
PP3137280,Ord,-98.91926,41.60278,,NE,2078
PP4543720,McCormick,-82.28759,33.91284,,SC,2077
PP4737780,Jamestown,-84.93275,36.43098,,TN,2077
PP2712664,Cologne,-93.79243,44.76982,,MN,2075
PP4618620,Elk Point,-96.68048,42.68122,,SD,2075
PP1743094,Lexington,-88.78414,40.64695,,IL,2074
PP2024575,Fredonia,-95.82235,37.53310,,KS,2073
PP3938374,Jamestown,-83.75382,39.65720,,OH,2073
PP4877896,West Tawakoni,-96.03592,32.89963,,TX,2072
PP0527310,Glenwood,-93.52725,34.32831,,AR,2070
PP4040300,Krebs,-95.71864,34.92978,,OK,2070
PP1857024,Orleans,-86.45170,38.66109,,IN,2069
PP2001975,Anthony,-98.04278,37.15853,,KS,2069
PP1871486,Southport,-86.11712,39.65998,,IN,2068
PP2239755,Kinder,-92.85198,30.48309,,LA,2066
PP2644880,Lake Odessa,-85.13754,42.78292,,MI,2065
PP2650660,Manchester,-84.03463,42.14829,,MI,2065
PP0116600,Collinsville,-85.86861,34.26722,,AL,2064
PP0286380,Wrangell city and,-132.02679,56.18078,,AK,2064
PP1265225,Sewall's Point,-80.19886,27.19701,,FL,2064
PP2871560,Sumrall,-89.54178,31.41703,,MS,2064
PP2901198,Anderson,-94.44409,36.65315,,MO,2064
PP3506270,Bayard,-108.13381,32.75818,,NM,2064
PP1311000,Brooklet,-81.66997,32.38910,,GA,2063
PP1316656,Clayton,-83.40326,34.87663,,GA,2063
PP1825882,Fremont,-84.93886,41.72762,,IN,2063
PP4835492,Huntington,-94.57657,31.28031,,TX,2062
PP4260456,Pine Grove,-76.38602,40.55341,,PA,2061
PP4550290,Ninety Six,-82.02385,34.16969,,SC,2061
PP4807864,Bertram,-98.06646,30.74466,,TX,2060
PP2631260,Galesburg,-85.41756,42.29086,,MI,2059
PP4262088,Port Allegany,-78.27647,41.81520,,PA,2059
PP1820332,Edgewood,-85.73746,40.10321,,IN,2058
PP3758720,St. Pauls,-78.97656,34.80920,,NC,2056
PP0101228,Aliceville,-88.15934,33.12371,,AL,2055
PP2636920,Hart,-86.36727,43.69662,,MI,2055
PP3016525,Colstrip,-106.62842,45.89451,,MT,2055
PP3925186,Elmwood Place,-84.48916,39.18551,,OH,2055
PP1840518,Kouts,-87.02658,41.31717,,IN,2054
PP1202250,Astatula,-81.73419,28.70732,,FL,2053
PP1755041,Oakwood Hills,-88.24001,42.24809,,IL,2053
PP2610580,Bridgman,-86.56711,41.93517,,MI,2053
PP3612111,Canajoharie,-74.56787,42.89908,,NY,2053
PP4743640,Lookout Mountain,-85.35158,34.99448,,TN,2053
PP4111850,Cave Junction,-123.64810,42.16666,,OR,2052
PP5114984,Chase City,-78.46095,36.79984,,VA,2052
PP2922114,Elsberry,-90.78819,39.16762,,MO,2051
PP5561100,Pardeeville,-89.30265,43.53727,,WI,2051
PP0605164,Belvedere,-122.47100,37.87357,,CA,2050
PP0614498,Colfax,-120.95322,39.09380,,CA,2050
PP0840185,Keenesburg,-104.56342,40.15517,,CO,2050
PP3471670,Sussex,-74.60824,41.20877,,NJ,2050
PP1048200,Millville,-75.12936,38.53705,,DE,2049
PP4731820,Halls,-89.40871,35.88105,,TN,2049
PP1957630,Northwood,-93.21597,43.44409,,IA,2048
PP1710643,Cambridge,-90.19092,41.29245,,IL,2047
PP3112000,Dakota City,-96.42074,42.41812,,NE,2047
PP1322304,Demorest,-83.54231,34.56353,,GA,2046
PP5154904,Narrows,-80.80926,37.33131,,VA,2046
PP2604080,Auburn,-84.07511,43.60201,,MI,2044
PP5307835,Brewster,-119.76983,48.10695,,WA,2044
PP1758408,Pecatonica,-89.35724,42.30898,,IL,2042
PP5673180,Star Valley Ranch,-110.96352,42.97969,,WY,2042
PP4869140,South Padre Island,-97.17070,26.12046,,TX,2041
PP2765308,Tracy,-95.62085,44.24039,,MN,2040
PP1932160,Granger,-93.82358,41.76170,,IA,2038
PP4277104,Topton,-75.70254,40.50337,,PA,2038
PP4837780,Johnson City,-98.40713,30.27210,,TX,2037
PP5341225,McCleary,-123.26965,47.05846,,WA,2037
PP4847616,Memphis,-100.54166,34.72673,,TX,2035
PP4757480,Pegram,-87.05653,36.10366,,TN,2034
PP5661580,Pinedale,-109.87053,42.86758,,WY,2034
PP1932790,Greenfield,-94.45927,41.30580,,IA,2033
PP4042700,Lexington,-97.33502,35.01761,,OK,2032
PP5583525,Washburn,-90.90129,46.67665,,WI,2032
PP1976260,Sumner,-92.09715,42.84937,,IA,2031
PP3953046,Mount Sterling,-83.27353,39.71335,,OH,2030
PP1307248,Berkeley Lake,-84.18559,33.98144,,GA,2029
PP1372556,Sparks,-83.44123,31.16902,,GA,2029
PP0110240,Brundidge,-85.81755,31.71764,,AL,2028
PP1876328,Trail Creek,-86.85552,41.69626,,IN,2027
PP2416787,Chevy Chase Village,-77.07934,38.96978,,MD,2027
PP3678520,Waterford,-73.67883,42.79207,,NY,2026
PP4839460,Kirbyville,-93.90007,30.65820,,TX,2026
PP4816564,Cooper,-95.69070,33.37199,,TX,2025
PP0179008,Vincent,-86.40254,33.38314,,AL,2024
PP1925725,Epworth,-90.93138,42.44654,,IA,2024
PP2910288,Cabool,-92.10322,37.12648,,MO,2024
PP4253496,New Eagle,-79.95334,40.20716,,PA,2024
PP4816036,Collinsville,-96.90716,33.55936,,TX,2023
PP5130496,Gate City,-82.57839,36.64614,,VA,2023
PP1353620,Mount Zion,-85.18100,33.64256,,GA,2022
PP4075950,Union City,-97.90671,35.39952,,OK,2022
PP3602198,Angola,-79.02952,42.63788,,NY,2021
PP5566625,Redgranite,-89.11587,44.05328,,WI,2021
PP4214160,Cleona,-76.47709,40.33851,,PA,2020
PP1969645,Sac City,-94.99744,42.42204,,IA,2019
PP2632980,Goodrich,-83.51735,42.91085,,MI,2019
PP2720114,Eyota,-92.23212,43.98831,,MN,2019
PP1901495,Alta,-95.30451,42.67168,,IA,2018
PP2947520,Merriam Woods,-93.17288,36.72151,,MO,2018
PP4731000,Greenfield,-88.80728,36.16510,,TN,2018
PP2820500,Durant,-89.85734,33.08195,,MS,2017
PP4246072,McDonald,-80.23252,40.37007,,PA,2017
PP4251208,Moscow,-75.52794,41.34217,,PA,2017
PP1751154,Mount Sterling,-90.76411,39.98535,,IL,2016
PP4248912,Meyersdale,-79.02770,39.81334,,PA,2016
PP1237650,Lake Butler,-82.34336,30.01769,,FL,2015
PP2824420,Farmington,-88.44613,34.92256,,MS,2015
PP3656814,Pawling,-73.59934,41.56361,,NY,2015
PP4860188,Quitman,-95.44546,32.79403,,TX,2015
PP0511500,Carlisle,-91.74049,34.79543,,AR,2014
PP3620731,Dolgeville,-74.77998,43.10670,,NY,2014
PP0164152,Rehobeth,-85.43961,31.12451,,AL,2013
PP1982200,Wapello,-91.18899,41.17722,,IA,2013
PP4265112,Riverside,-76.64190,40.94895,,PA,2013
PP4251592,Mount Holly Springs,-77.18287,40.10928,,PA,2011
PP1843434,Liberty,-84.92730,39.63486,,IN,2010
PP1953355,Monroe,-93.10374,41.51895,,IA,2010
PP3550160,Moriarty,-106.04443,35.00337,,NM,2010
PP3812340,Carrington,-99.13103,47.45285,,ND,2009
PP1723698,Elmwood,-89.96614,40.78038,,IL,2008
PP1837764,Jasonville,-87.19962,39.16148,,IN,2008
PP4136500,Irrigon,-119.48876,45.89507,,OR,2008
PP5153992,Mount Jackson,-78.65092,38.73888,,VA,2008
PP3607355,Boonville,-75.32964,43.48086,,NY,2007
PP4828080,Ganado,-96.51103,29.04170,,TX,2007
PP0143336,Lipscomb,-86.92610,33.42601,,AL,2006
PP4808536,Blanco,-98.41711,30.09859,,TX,2005
PP4867424,Shepherd,-95.01135,30.48617,,TX,2005
PP1908605,Britt,-93.80306,43.09844,,IA,2004
PP2875360,Union,-89.11520,32.57113,,MS,2004
PP3904150,Batavia,-84.17612,39.07527,,OH,2004
PP2146072,Liberty,-84.93049,37.31799,,KY,2003
PP0844980,Limon,-103.68591,39.26507,,CO,2002
PP3776000,Yanceyville,-79.32936,36.41020,,NC,2002
PP1726194,Fisher,-88.35027,40.31569,,IL,2001
PP0118088,Cowarts,-85.30977,31.20625,,AL,2000
PP1879478,Wakarusa,-86.01333,41.53116,,IN,1999
PP1903655,Audubon,-94.92837,41.71802,,IA,1999
PP0517320,Danville,-93.39120,35.05246,,AR,1997
PP4803144,Anahuac,-94.67850,29.76516,,TX,1997
PP4831820,Hale Center,-101.84626,34.06611,,TX,1997
PP3676386,Upper Nyack,-73.91078,41.12095,,NY,1996
PP4272344,Southmont,-78.93270,40.31080,,PA,1996
PP3665959,Scottsville,-77.75338,43.02228,,NY,1995
PP0512280,Cave City,-91.54675,35.94817,,AR,1994
PP2013275,Cimarron,-100.34533,37.80971,,KS,1994
PP4013700,Chelsea,-95.43457,36.53204,,OK,1994
PP3616936,Cold Spring,-73.95475,41.41924,,NY,1993
PP4543630,McColl,-79.54417,34.66652,,SC,1993
PP2761816,Springfield,-94.98187,44.23721,,MN,1992
PP4221444,East McKeesport,-79.80744,40.38481,,PA,1992
PP5102072,Appomattox,-78.82645,37.35874,,VA,1992
PP3454450,Ocean Gate,-74.13476,39.92645,,NJ,1991
PP3626924,Fort Plain,-74.62680,42.93266,,NY,1991
PP1218675,Dunnellon,-82.42538,29.05961,,FL,1990
PP1938010,Ida Grove,-95.47337,42.34324,,IA,1990
PP2617840,Constantine,-85.66521,41.83796,,MI,1990
PP2730302,Hoyt Lakes,-92.10833,47.57162,,MN,1990
PP3208900,Carlin,-116.10805,40.71901,,NV,1990
PP4148150,Mill City,-122.47700,44.75200,,OR,1990
PP4863782,Runaway Bay,-97.87479,33.17538,,TX,1990
PP2712502,Coleraine,-93.45394,47.25873,,MN,1989
PP3980738,Walton Hills,-81.55868,41.37088,,OH,1988
PP2005600,Belleville,-97.63385,39.82434,,KS,1987
PP0116000,Coaling,-87.34989,33.16990,,AL,1986
PP3073975,Three Forks,-111.55275,45.88957,,MT,1986
PP3905284,Bellville,-82.51315,40.61773,,OH,1986
PP1973110,Sigourney,-92.20445,41.33397,,IA,1985
PP3986492,Woodville,-83.36399,41.45103,,OH,1985
PP2748706,Ortonville,-96.44222,45.30244,,MN,1984
PP3439210,Laurel Springs,-75.00544,39.82054,,NJ,1984
PP4843066,Little River-Academy,-97.34698,30.97875,,TX,1984
PP1961590,Parkersburg,-92.77845,42.57385,,IA,1983
PP4817648,Cresson,-97.61535,32.52986,,TX,1983
PP2051825,Oakley,-100.84497,39.12346,,KS,1982
PP2977182,Warson Woods,-90.39125,38.60683,,MO,1982
PP4936950,Huntington,-110.96281,39.33012,,UT,1982
PP5475820,Spencer,-81.35340,38.80004,,WV,1982
PP0684606,Westmorland,-115.62244,33.03900,,CA,1981
PP1747475,Mason City,-89.69710,40.20219,,IL,1981
PP1302648,Arcade,-83.52811,34.07355,,GA,1980
PP3730900,Hertford,-76.46655,36.17685,,NC,1980
PP4777540,Walden,-85.30985,35.16349,,TN,1979
PP1865484,Rockport,-87.05424,37.88992,,IN,1977
PP2605140,Bangor,-86.11344,42.31243,,MI,1977
PP2760808,Slayton,-95.75837,43.99023,,MN,1977
PP1230850,Hillsboro Beach,-80.07951,26.27855,,FL,1975
PP1353508,Mount Vernon,-82.59659,32.18524,,GA,1975
PP2937790,Kahoka,-91.71871,40.42362,,MO,1975
PP3911024,Camden,-84.64466,39.63668,,OH,1975
PP4538162,Kiawah Island,-80.06059,32.61644,,SC,1975
PP1942960,Lamoni,-93.93048,40.61958,,IA,1974
PP3148235,Syracuse,-96.18273,40.66350,,NE,1974
PP0173080,Stevenson,-85.81435,34.87680,,AL,1973
PP2860720,Quitman,-88.72052,32.04152,,MS,1973
PP1764902,Rockdale,-88.12476,41.50488,,IL,1972
PP1735268,Hinckley,-88.64036,41.77143,,IL,1971
PP2244655,Livingston,-90.74670,30.49529,,LA,1971
PP4976900,Toquerville,-113.29514,37.26655,,UT,1970
PP1377540,Trion,-85.31077,34.54842,,GA,1969
PP3123690,Imperial,-101.63724,40.51442,,NE,1969
PP2613140,Capac,-82.92228,43.00389,,MI,1968
PP4859096,Poth,-98.08056,29.07207,,TX,1968
PP0118304,Creola,-88.00954,30.87425,,AL,1967
PP1918255,Dallas Center,-93.98071,41.68555,,IA,1966
PP3104405,Bennington,-96.16168,41.36763,,NE,1966
PP4200364,Adamstown,-76.06470,40.24448,,PA,1966
PP1884410,Williamsport,-87.29227,40.28840,,IN,1965
PP4210256,Burnham,-77.56300,40.63429,,PA,1965
PP1743055,Lewistown,-90.15551,40.39686,,IL,1964
PP4817852,Cross Roads,-96.99581,33.22045,,TX,1964
PP0177904,Uniontown,-87.48727,32.44662,,AL,1963
PP1958665,Ogden,-94.02829,42.03948,,IA,1963
PP2656200,Munising,-86.61944,46.43092,,MI,1963
PP0855540,Olathe,-107.98330,38.60838,,CO,1962
PP1751024,Mount Olive,-89.72789,39.07266,,IL,1961
PP1852776,New Chicago,-87.27171,41.55873,,IN,1961
PP4875032,Van Horn,-104.83415,31.04067,,TX,1961
PP2020425,Ellinwood,-98.58385,38.35735,,KS,1960
PP3064525,Roundup,-108.53969,46.44834,,MT,1960
PP4205776,Berlin,-78.95086,39.92152,,PA,1960
PP4277288,Trainer,-75.40475,39.82398,,PA,1960
PP2768224,Warroad,-95.32798,48.91710,,MN,1959
PP4837984,Jones Creek,-95.46850,28.97500,,TX,1958
PP4869548,Splendora,-95.16235,30.22839,,TX,1958
PP4944760,Lewiston,-111.88581,41.96845,,UT,1958
PP2224180,Erath,-92.03742,29.95879,,LA,1957
PP1664450,Ponderay,-116.53664,48.30478,,ID,1956
PP2670640,St. Charles,-84.14765,43.29834,,MI,1956
PP2930196,Hanley Hills,-90.32483,38.68553,,MO,1956
PP2048800,Moundridge,-97.51480,38.20191,,KS,1955
PP4839916,Krugerville,-96.98979,33.27755,,TX,1955
PP0952910,Newtown,-73.31195,41.41190,,CT,1953
PP2217880,Cottonport,-92.05095,30.98917,,LA,1952
PP2706580,Blooming Prairie,-93.05572,43.86845,,MN,1952
