# US ZIP codes (Census 2023 ZCTA Gazetteer interior points)
# id = ZIP<5-digit>; LON,LAT order; territories excluded
# Generated by scripts/build_zip_codes.py
id,zip,lon,lat
ZIP49236,49236,-83.94235,42.07603
ZIP49237,49237,-84.64813,42.17325
ZIP49238,49238,-83.78560,41.90223
ZIP49240,49240,-84.17974,42.27197
ZIP49241,49241,-84.60334,42.10784
ZIP49242,49242,-84.62270,41.88630
ZIP49245,49245,-84.81158,42.13937
ZIP49246,49246,-84.50351,42.12292
ZIP49247,49247,-84.33826,41.83762
ZIP49248,49248,-84.01132,41.75648
ZIP49249,49249,-84.45476,42.02933
ZIP49250,49250,-84.62622,42.02174
ZIP49251,49251,-84.41319,42.46346
ZIP49252,49252,-84.76540,42.03524
ZIP49253,49253,-84.26928,41.96154
ZIP49254,49254,-84.32363,42.22563
ZIP49255,49255,-84.86287,41.76826
ZIP49256,49256,-84.21447,41.74680
ZIP49258,49258,-84.65841,42.05999
ZIP49259,49259,-84.25575,42.38293
ZIP49261,49261,-84.24700,42.16268
ZIP49262,49262,-84.46829,41.96361
ZIP49263,49263,-84.18212,42.15809
ZIP49264,49264,-84.55506,42.44623
ZIP49265,49265,-84.17529,42.00672
ZIP49266,49266,-84.54679,41.83975
ZIP49267,49267,-83.71943,41.75732
ZIP49268,49268,-83.92902,41.86870
ZIP49269,49269,-84.58007,42.28820
ZIP49270,49270,-83.68078,41.87367
ZIP49271,49271,-84.45309,41.83199
ZIP49272,49272,-84.35127,42.39476
ZIP49274,49274,-84.75978,41.84668
ZIP49276,49276,-83.77667,41.79458
ZIP49277,49277,-84.46934,42.38865
ZIP49279,49279,-84.10407,41.77965
ZIP49282,49282,-84.40078,42.03305
ZIP49283,49283,-84.55609,42.20139
ZIP49284,49284,-84.69071,42.38230
ZIP49285,49285,-84.21005,42.46324
ZIP49286,49286,-83.93028,42.00937
ZIP49287,49287,-84.07349,42.02303
ZIP49288,49288,-84.42959,41.73394
ZIP49289,49289,-84.10707,41.77140
ZIP49301,49301,-85.47700,42.97344
ZIP49302,49302,-85.40224,42.82154
ZIP49303,49303,-85.86063,43.27155
ZIP49304,49304,-85.87264,43.90782
ZIP49305,49305,-85.15111,43.75202
ZIP49306,49306,-85.56558,43.07483
ZIP49307,49307,-85.48296,43.69768
ZIP49309,49309,-85.87690,43.75979
ZIP49310,49310,-85.04746,43.51381
ZIP49312,49312,-85.78352,43.68600
ZIP49315,49315,-85.74198,42.80363
ZIP49316,49316,-85.55047,42.79377
ZIP49318,49318,-85.82043,43.22728
ZIP49319,49319,-85.52804,43.23009
ZIP49320,49320,-85.28754,43.75514
ZIP49321,49321,-85.68188,43.07361
ZIP49322,49322,-85.35122,43.35578
ZIP49323,49323,-85.79064,42.72855
ZIP49325,49325,-85.30173,42.76080
ZIP49326,49326,-85.31735,43.25363
ZIP49327,49327,-85.84531,43.32353
ZIP49328,49328,-85.75817,42.63368
ZIP49329,49329,-85.49500,43.40670
ZIP49330,49330,-85.73668,43.24154
ZIP49331,49331,-85.35199,42.95019
ZIP49332,49332,-85.24164,43.62094
ZIP49333,49333,-85.46367,42.69504
ZIP49335,49335,-85.66907,42.74625
ZIP49336,49336,-85.43566,43.50836
ZIP49337,49337,-85.71878,43.42303
ZIP49338,49338,-85.60230,43.77168
ZIP49339,49339,-85.49646,43.33136
ZIP49340,49340,-85.11077,43.61793
ZIP49341,49341,-85.49093,43.12414
ZIP49342,49342,-85.31559,43.69044
ZIP49343,49343,-85.52607,43.29972
ZIP49344,49344,-85.59130,42.58991
ZIP49345,49345,-85.70523,43.15392
ZIP49346,49346,-85.42113,43.59488
ZIP49347,49347,-85.34524,43.31230
ZIP49348,49348,-85.61007,42.68508
ZIP49349,49349,-85.74873,43.57534
ZIP49401,49401,-85.95857,42.97759
ZIP49402,49402,-86.01802,43.94098
ZIP49403,49403,-85.85777,43.14097
ZIP49404,49404,-85.95219,43.06344
ZIP49405,49405,-86.18973,43.90728
ZIP49406,49406,-86.21062,42.64076
ZIP49408,49408,-86.11624,42.57168
ZIP49409,49409,-86.21837,43.08076
ZIP49410,49410,-86.14863,44.02722
ZIP49411,49411,-86.25683,44.11457
ZIP49412,49412,-85.94626,43.47015
ZIP49415,49415,-86.11431,43.15096
ZIP49417,49417,-86.15202,43.00923
ZIP49418,49418,-85.76793,42.87812
ZIP49419,49419,-85.97991,42.67696
ZIP49420,49420,-86.28231,43.71999
ZIP49421,49421,-86.06922,43.59953
ZIP49423,49423,-86.08479,42.73917
ZIP49424,49424,-86.13042,42.83278
ZIP49425,49425,-86.11057,43.45044
ZIP49426,49426,-85.88758,42.86332
ZIP49428,49428,-85.83588,42.92021
ZIP49430,49430,-85.90049,43.01201
ZIP49431,49431,-86.40925,43.96461
ZIP49434,49434,-86.20771,42.77003
ZIP49435,49435,-85.83518,43.02445
ZIP49436,49436,-86.46853,43.68748
ZIP49437,49437,-86.38463,43.46360
ZIP49440,49440,-86.25340,43.23747
ZIP49441,49441,-86.28682,43.17996
ZIP49442,49442,-86.13572,43.24184
ZIP49443,49443,-86.24159,43.22201
ZIP49444,49444,-86.19953,43.17712
ZIP49445,49445,-86.29388,43.29254
ZIP49446,49446,-86.37817,43.53980
ZIP49448,49448,-86.07164,43.09438
ZIP49449,49449,-86.38858,43.79362
ZIP49450,49450,-86.07503,42.47797
ZIP49451,49451,-85.96776,43.21307
ZIP49452,49452,-86.25479,43.51459
ZIP49453,49453,-86.17877,42.66128
ZIP49454,49454,-86.28506,43.94635
ZIP49455,49455,-86.37825,43.61029
ZIP49456,49456,-86.20647,43.09115
ZIP49457,49457,-86.14516,43.35148
ZIP49458,49458,-86.11489,43.94812
ZIP49459,49459,-86.09569,43.73607
ZIP49460,49460,-86.15124,42.93238
ZIP49461,49461,-86.33113,43.37686
ZIP49464,49464,-85.98480,42.84480
ZIP49503,49503,-85.65939,42.96212
ZIP49504,49504,-85.71070,42.98158
ZIP49505,49505,-85.63774,42.99648
ZIP49506,49506,-85.61384,42.94575
ZIP49507,49507,-85.65526,42.93058
ZIP49508,49508,-85.62802,42.87299
ZIP49509,49509,-85.69342,42.89776
ZIP49512,49512,-85.55320,42.88012
ZIP49519,49519,-85.71951,42.89576
ZIP49525,49525,-85.59212,43.02217
ZIP49534,49534,-85.78718,42.96444
ZIP49544,49544,-85.74657,43.03893
ZIP49546,49546,-85.53587,42.93291
ZIP49548,49548,-85.66297,42.86783
ZIP49601,49601,-85.53992,44.24270
ZIP49611,49611,-84.97874,44.97999
ZIP49612,49612,-85.22492,44.86346
ZIP49613,49613,-86.20689,44.50612
ZIP49614,49614,-86.11169,44.44563
ZIP49615,49615,-85.20663,44.96455
ZIP49616,49616,-86.09030,44.57993
ZIP49617,49617,-86.03224,44.64151
ZIP49618,49618,-85.59005,44.30259
ZIP49619,49619,-85.99121,44.29306
ZIP49620,49620,-85.68637,44.51627
ZIP49621,49621,-85.76991,44.85778
ZIP49622,49622,-85.26708,45.07506
ZIP49623,49623,-85.69182,43.90889
ZIP49625,49625,-85.85834,44.43274
ZIP49626,49626,-86.29255,44.24282
ZIP49627,49627,-85.35874,45.11242
ZIP49628,49628,-86.23410,44.62100
ZIP49629,49629,-85.39029,44.91899
ZIP49630,49630,-86.04649,44.84052
ZIP49631,49631,-85.25929,43.91692
ZIP49632,49632,-84.96789,44.23901
ZIP49633,49633,-85.18503,44.56215
ZIP49634,49634,-86.28877,44.21472
ZIP49635,49635,-86.19311,44.62561
ZIP49636,49636,-85.96460,44.89125
ZIP49637,49637,-85.71054,44.63621
ZIP49638,49638,-85.75567,44.28697
ZIP49639,49639,-85.40853,43.84701
ZIP49640,49640,-86.04736,44.72447
ZIP49642,49642,-85.78396,43.90425
ZIP49643,49643,-85.82894,44.63974
ZIP49644,49644,-85.91780,44.11153
ZIP49645,49645,-86.02542,44.37212
ZIP49646,49646,-85.03646,44.72000
ZIP49648,49648,-85.33881,44.99769
ZIP49649,49649,-85.52544,44.56337
ZIP49650,49650,-85.88715,44.73984
ZIP49651,49651,-85.10629,44.39898
ZIP49653,49653,-85.72395,44.97363
ZIP49654,49654,-86.13630,45.00977
ZIP49655,49655,-85.43205,44.02493
ZIP49656,49656,-85.69748,44.05561
ZIP49657,49657,-85.18363,44.21527
ZIP49659,49659,-85.03417,44.90556
ZIP49660,49660,-86.21065,44.23375
ZIP49663,49663,-85.39357,44.42336
ZIP49664,49664,-85.89864,44.88798
ZIP49665,49665,-85.13205,44.10037
ZIP49667,49667,-84.93111,44.34596
ZIP49668,49668,-85.71328,44.40184
ZIP49670,49670,-85.61972,45.11928
ZIP49674,49674,-85.59158,45.04791
ZIP49675,49675,-86.22538,44.38416
ZIP49676,49676,-85.29443,44.84344
ZIP49677,49677,-85.53535,43.89634
ZIP49679,49679,-85.15886,43.87837
ZIP49680,49680,-85.24147,44.64813
ZIP49682,49682,-85.64734,44.98831
ZIP49683,49683,-85.92689,44.54052
ZIP49684,49684,-85.68516,44.76237
ZIP49685,49685,-85.70068,44.69963
ZIP49686,49686,-85.54262,44.84940
ZIP49688,49688,-85.44021,44.12652
ZIP49689,49689,-85.91076,44.21107
ZIP49690,49690,-85.39467,44.78431
ZIP49696,49696,-85.48711,44.67438
ZIP49701,49701,-84.74090,45.74179
ZIP49705,49705,-84.46335,45.34855
ZIP49706,49706,-84.77940,45.43827
ZIP49707,49707,-83.47621,45.09431
ZIP49709,49709,-84.17138,45.04366
ZIP49710,49710,-84.17673,46.27610
ZIP49712,49712,-85.01098,45.21121
ZIP49713,49713,-84.84549,45.22084
ZIP49715,49715,-84.69250,46.40112
ZIP49716,49716,-84.74989,45.50945
ZIP49717,49717,-84.68737,45.42579
ZIP49718,49718,-84.84309,45.71663
ZIP49719,49719,-84.32232,45.99062
ZIP49720,49720,-85.24505,45.28051
ZIP49721,49721,-84.45545,45.57418
ZIP49722,49722,-84.86511,45.42085
ZIP49724,49724,-84.39011,46.32764
ZIP49725,49725,-83.98947,45.98583
ZIP49726,49726,-83.61522,46.00374
ZIP49727,49727,-85.10896,45.13765
ZIP49728,49728,-85.02476,46.38670
ZIP49729,49729,-85.29300,45.16373
ZIP49730,49730,-84.86752,45.04402
ZIP49733,49733,-84.73056,44.79407
ZIP49735,49735,-84.67016,44.99809
ZIP49736,49736,-84.13836,46.08778
ZIP49738,49738,-84.59511,44.69229
ZIP49740,49740,-84.99078,45.52188
ZIP49743,49743,-83.89336,45.26696
ZIP49744,49744,-83.65710,44.99312
ZIP49745,49745,-84.52811,46.02130
ZIP49746,49746,-83.95106,45.06299
ZIP49747,49747,-83.62972,44.83557
ZIP49748,49748,-85.16574,46.37226
ZIP49749,49749,-84.58462,45.42208
ZIP49751,49751,-84.43017,44.98284
ZIP49752,49752,-84.41760,46.26393
ZIP49753,49753,-83.77706,45.01733
ZIP49755,49755,-84.82751,45.64328
ZIP49756,49756,-84.27581,44.81469
ZIP49757,49757,-84.62583,45.86018
ZIP49759,49759,-84.09609,45.41748
ZIP49760,49760,-84.84715,46.04789
ZIP49762,49762,-85.28474,46.11609
ZIP49764,49764,-84.82824,45.42354
ZIP49765,49765,-84.25917,45.33831
ZIP49766,49766,-83.43204,44.90830
ZIP49768,49768,-85.11808,46.63955
ZIP49769,49769,-84.86175,45.57081
ZIP49770,49770,-84.89714,45.33120
ZIP49774,49774,-84.29866,46.16584
ZIP49775,49775,-84.47796,45.77076
ZIP49776,49776,-83.68037,45.23220
ZIP49777,49777,-83.47965,45.28582
ZIP49779,49779,-83.84441,45.39438
ZIP49780,49780,-84.68612,46.20909
ZIP49781,49781,-84.76552,45.94814
ZIP49782,49782,-85.54368,45.61855
ZIP49783,49783,-84.28905,46.41690
ZIP49784,49784,-84.45486,46.25768
ZIP49788,49788,-84.46985,46.26432
ZIP49791,49791,-84.59937,45.48101
ZIP49793,49793,-85.04739,46.21458
ZIP49795,49795,-84.57969,45.16068
ZIP49796,49796,-84.94829,45.27221
ZIP49799,49799,-84.58038,45.26243
ZIP49801,49801,-88.01583,45.92717
ZIP49802,49802,-88.08223,45.80059
ZIP49805,49805,-88.40249,47.36061
ZIP49806,49806,-86.90116,46.45241
ZIP49807,49807,-87.29323,45.69923
ZIP49808,49808,-87.85267,46.82311
ZIP49812,49812,-87.50312,45.59163
ZIP49814,49814,-87.95382,46.56803
ZIP49815,49815,-87.94655,46.18860
ZIP49816,49816,-86.90936,46.27885
ZIP49817,49817,-86.50451,45.94933
ZIP49818,49818,-87.34935,45.98236
ZIP49820,49820,-85.65416,46.19009
ZIP49821,49821,-87.61971,45.52028
ZIP49822,49822,-87.02459,46.43352
ZIP49825,49825,-86.97292,46.35781
ZIP49826,49826,-87.05284,46.32331
ZIP49827,49827,-85.53045,46.18066
ZIP49829,49829,-87.13629,45.77410
ZIP49831,49831,-87.72901,46.05669
ZIP49833,49833,-87.29463,46.26834
ZIP49834,49834,-87.70535,45.96935
ZIP49835,49835,-86.56260,45.73578
ZIP49836,49836,-85.90334,46.20199
ZIP49837,49837,-87.07911,45.86868
ZIP49838,49838,-85.73740,46.03189
ZIP49839,49839,-86.14644,46.59846
ZIP49840,49840,-86.05463,46.17456
ZIP49841,49841,-87.49965,46.26711
ZIP49847,49847,-87.63620,45.70468
ZIP49848,49848,-87.63574,45.37922
ZIP49849,49849,-87.77143,46.42568
ZIP49852,49852,-87.81678,45.78625
ZIP49853,49853,-85.75090,46.36829
ZIP49854,49854,-86.34580,46.07617
ZIP49855,49855,-87.45142,46.56107
ZIP49858,49858,-87.54817,45.22211
ZIP49861,49861,-88.17540,46.56867
ZIP49862,49862,-86.72719,46.39870
ZIP49863,49863,-87.55168,45.61294
ZIP49864,49864,-86.65040,45.84152
ZIP49866,49866,-87.58476,46.41594
ZIP49868,49868,-85.51755,46.51099
ZIP49870,49870,-87.87892,45.86720
ZIP49871,49871,-87.53892,46.42471
ZIP49872,49872,-87.08219,46.01823
ZIP49873,49873,-87.48666,45.82670
ZIP49874,49874,-87.46889,45.75354
ZIP49876,49876,-87.97738,45.80217
ZIP49877,49877,-87.71224,46.15893
ZIP49878,49878,-86.87753,45.94674
ZIP49879,49879,-88.06458,46.34035
ZIP49880,49880,-87.22230,46.11106
ZIP49881,49881,-88.04726,46.07322
ZIP49883,49883,-86.00787,46.41061
ZIP49884,49884,-86.35698,46.41592
ZIP49885,49885,-87.19832,46.33805
ZIP49886,49886,-87.49403,45.69750
ZIP49887,49887,-87.73159,45.39201
ZIP49891,49891,-87.01501,46.21727
ZIP49892,49892,-87.79236,45.77683
ZIP49893,49893,-87.60515,45.29704
ZIP49894,49894,-87.07633,45.78282
ZIP49895,49895,-86.66179,46.17132
ZIP49896,49896,-87.38886,45.68857
ZIP49901,49901,-88.39260,47.29270
ZIP49902,49902,-88.37616,46.05117
ZIP49903,49903,-88.48261,46.33719
ZIP49905,49905,-88.70765,47.11008
ZIP49908,49908,-88.56328,46.75815
ZIP49910,49910,-89.53135,46.62971
ZIP49911,49911,-90.05752,46.49895
ZIP49912,49912,-89.19422,46.49672
ZIP49913,49913,-88.45158,47.23886
ZIP49915,49915,-88.62709,46.06464
ZIP49916,49916,-88.58633,46.98409
ZIP49917,49917,-88.35913,47.28136
ZIP49918,49918,-87.82975,47.43958
ZIP49919,49919,-88.43493,46.51474
ZIP49920,49920,-88.30225,46.13816
ZIP49921,49921,-88.57971,47.09122
ZIP49922,49922,-88.48953,47.12440
ZIP49925,49925,-89.37468,46.54442
ZIP49927,49927,-88.54701,46.03306
ZIP49929,49929,-89.09564,46.79872
ZIP49930,49930,-88.57630,47.20298
ZIP49931,49931,-88.64083,47.18479
ZIP49934,49934,-88.43909,47.16564
ZIP49935,49935,-88.75216,46.17559
ZIP49938,49938,-90.13036,46.52585
ZIP49942,49942,-88.41655,47.26073
ZIP49945,49945,-88.33709,47.14816
ZIP49946,49946,-88.33253,46.72782
ZIP49947,49947,-89.60681,46.41273
ZIP49948,49948,-88.99827,46.75218
ZIP49950,49950,-88.13374,47.38632
ZIP49952,49952,-88.78494,46.70136
ZIP49953,49953,-89.42686,46.78566
ZIP49955,49955,-88.69482,47.00629
ZIP49958,49958,-88.66293,46.81547
ZIP49959,49959,-89.99808,46.46989
ZIP49960,49960,-89.25837,46.71185
ZIP49961,49961,-88.70215,46.44955
ZIP49962,49962,-88.13111,46.83928
ZIP49963,49963,-88.63999,47.04894
ZIP49965,49965,-88.85954,46.95510
ZIP49967,49967,-88.96636,46.50651
ZIP49968,49968,-89.88961,46.50298
ZIP49969,49969,-89.21072,46.25165
ZIP49970,49970,-88.60049,46.52295
ZIP49971,49971,-89.62868,46.71044
ZIP50001,50001,-93.43884,41.35347
ZIP50002,50002,-94.64834,41.51483
ZIP50003,50003,-94.04304,41.61147
ZIP50005,50005,-93.03460,42.13199
ZIP50006,50006,-93.40197,42.50840
ZIP50007,50007,-93.60043,41.80365
ZIP50008,50008,-93.38623,40.67294
ZIP50009,50009,-93.45970,41.64342
ZIP50010,50010,-93.58830,42.03083
ZIP50012,50012,-93.65050,42.02971
ZIP50013,50013,-93.65781,42.01490
ZIP50014,50014,-93.69462,42.04672
ZIP50020,50020,-94.74989,41.42679
ZIP50021,50021,-93.56531,41.72429
ZIP50022,50022,-95.00634,41.41628
ZIP50023,50023,-93.63051,41.72639
ZIP50025,50025,-94.92037,41.75624
ZIP50026,50026,-94.44957,41.85823
ZIP50027,50027,-92.46937,41.48205
ZIP50028,50028,-93.15428,41.80691
ZIP50029,50029,-94.55593,41.82896
ZIP50031,50031,-94.14003,42.03881
ZIP50032,50032,-93.54285,41.66591
ZIP50033,50033,-93.79424,41.36041
ZIP50034,50034,-93.64678,42.54326
ZIP50035,50035,-93.45792,41.72389
ZIP50036,50036,-93.84964,42.08545
ZIP50038,50038,-93.90310,41.52481
ZIP50039,50039,-94.01489,41.82993
ZIP50040,50040,-94.10123,42.17363
ZIP50041,50041,-93.24660,42.63433
ZIP50042,50042,-94.90532,41.53375
ZIP50044,50044,-92.90526,41.20353
ZIP50046,50046,-93.51858,41.88822
ZIP50047,50047,-93.46727,41.47505
ZIP50048,50048,-94.52006,41.51246
ZIP50049,50049,-93.29542,41.03444
ZIP50050,50050,-94.50359,42.15897
ZIP50051,50051,-93.14140,42.13539
ZIP50052,50052,-93.44438,40.64329
ZIP50054,50054,-93.23179,41.68829
ZIP50055,50055,-93.28010,41.88464
ZIP50056,50056,-93.29613,42.02071
ZIP50057,50057,-93.13426,41.17991
ZIP50058,50058,-94.69106,41.85565
ZIP50060,50060,-93.31964,40.75522
ZIP50061,50061,-93.79773,41.47594
ZIP50062,50062,-93.24496,41.23546
ZIP50063,50063,-93.94009,41.69620
ZIP50064,50064,-94.22310,42.10388
ZIP50065,50065,-93.77433,40.61161
ZIP50066,50066,-94.23340,41.79808
ZIP50067,50067,-93.88267,40.69268
ZIP50068,50068,-93.46625,40.94799
ZIP50069,50069,-94.02988,41.52106
ZIP50070,50070,-94.23263,41.44554
ZIP50071,50071,-93.50491,42.64863
ZIP50072,50072,-94.12298,41.47122
ZIP50073,50073,-93.52397,41.79213
ZIP50074,50074,-94.08013,40.86593
ZIP50075,50075,-93.56488,42.32516
ZIP50076,50076,-94.84194,41.59218
ZIP50078,50078,-92.86291,41.93859
ZIP50101,50101,-93.63422,42.66714
ZIP50102,50102,-93.40019,42.24554
ZIP50103,50103,-93.60914,40.79512
ZIP50104,50104,-92.38841,41.49461
ZIP50105,50105,-93.63911,42.11751
ZIP50106,50106,-92.80578,41.88108
ZIP50107,50107,-94.21901,42.03650
ZIP50108,50108,-93.96552,40.82474
ZIP50109,50109,-93.80063,41.77088
ZIP50110,50110,-94.98603,41.84421
ZIP50111,50111,-93.80184,41.69192
ZIP50112,50112,-92.71268,41.73340
ZIP50115,50115,-94.56156,41.68324
ZIP50116,50116,-92.98248,41.17811
ZIP50117,50117,-94.79057,41.67997
ZIP50118,50118,-93.37869,41.45979
ZIP50119,50119,-92.93971,41.31306
ZIP50120,50120,-92.98281,41.93376
ZIP50122,50122,-93.30776,42.29882
ZIP50123,50123,-93.51381,40.83382
ZIP50124,50124,-93.60445,41.88513
ZIP50125,50125,-93.58463,41.33519
ZIP50126,50126,-93.25531,42.51052
ZIP50127,50127,-93.21128,41.78122
ZIP50128,50128,-94.30024,41.85559
ZIP50129,50129,-94.37673,42.01329
ZIP50130,50130,-93.66923,42.30339
ZIP50131,50131,-93.72081,41.69676
ZIP50132,50132,-93.68257,42.39393
ZIP50133,50133,-94.08195,40.71844
ZIP50134,50134,-93.67431,41.93991
ZIP50135,50135,-92.89604,41.74539
ZIP50136,50136,-92.29276,41.46950
ZIP50137,50137,-92.92158,41.60972
ZIP50138,50138,-93.10774,41.30289
ZIP50139,50139,-93.35818,41.19420
ZIP50140,50140,-93.99334,40.63410
ZIP50141,50141,-92.94971,41.86756
ZIP50142,50142,-92.77582,42.00556
ZIP50143,50143,-92.80466,41.34184
ZIP50144,50144,-93.73734,40.73308
ZIP50145,50145,-93.48514,41.20385
ZIP50146,50146,-94.24905,41.68042
ZIP50147,50147,-93.54772,40.61770
ZIP50148,50148,-92.99567,42.18146
ZIP50149,50149,-94.09529,41.14966
ZIP50150,50150,-92.97519,41.12551
ZIP50151,50151,-93.48879,41.07879
ZIP50152,50152,-93.81764,41.96873
ZIP50153,50153,-92.80701,41.57390
ZIP50154,50154,-93.39073,42.17626
ZIP50155,50155,-94.19935,41.21102
ZIP50156,50156,-93.80124,41.89831
ZIP50157,50157,-92.56331,41.74007
ZIP50158,50158,-92.90074,42.04981
ZIP50160,50160,-93.73870,41.37386
ZIP50161,50161,-93.39691,41.84230
ZIP50162,50162,-93.06288,41.92831
ZIP50163,50163,-93.24104,41.22228
ZIP50164,50164,-94.43332,41.49993
ZIP50165,50165,-93.30846,40.85077
ZIP50166,50166,-93.43104,41.28283
ZIP50167,50167,-94.04939,41.74526
ZIP50168,50168,-93.27855,41.78836
ZIP50169,50169,-93.35235,41.65526
ZIP50170,50170,-93.11648,41.53000
ZIP50171,50171,-92.52542,41.58394
ZIP50173,50173,-92.71348,41.96466
ZIP50174,50174,-93.98230,41.03371
ZIP50201,50201,-93.44438,42.03350
ZIP50206,50206,-93.20234,42.24567
ZIP50207,50207,-92.63754,41.43197
ZIP50208,50208,-93.03978,41.71080
ZIP50210,50210,-93.69829,41.19504
ZIP50211,50211,-93.70582,41.45517
ZIP50212,50212,-94.06616,42.03656
ZIP50213,50213,-93.76473,41.03312
ZIP50214,50214,-93.05570,41.46932
ZIP50216,50216,-94.35482,41.69726
ZIP50217,50217,-94.25181,42.18379
ZIP50218,50218,-93.87753,41.34843
ZIP50219,50219,-92.89669,41.42070
ZIP50220,50220,-94.12129,41.83642
ZIP50222,50222,-93.95959,41.21585
ZIP50223,50223,-94.03781,42.17372
ZIP50225,50225,-93.27459,41.38117
ZIP50226,50226,-93.70197,41.79624
ZIP50227,50227,-93.42818,42.59389
ZIP50228,50228,-93.24532,41.56886
ZIP50229,50229,-93.77507,41.37908
ZIP50230,50230,-93.45342,42.30325
ZIP50231,50231,-93.60257,42.23765
ZIP50232,50232,-92.96972,41.55673
ZIP50233,50233,-94.21096,41.61220
ZIP50234,50234,-93.18135,41.88796
ZIP50235,50235,-94.22491,41.93178
ZIP50236,50236,-93.49039,42.17840
ZIP50237,50237,-93.37096,41.54520
ZIP50238,50238,-93.18261,40.96378
ZIP50239,50239,-93.20293,42.14277
ZIP50240,50240,-93.79303,41.29709
ZIP50241,50241,-93.73385,41.30770
ZIP50242,50242,-92.69376,41.56104
ZIP50243,50243,-93.69674,41.86456
ZIP50244,50244,-93.65122,41.85080
ZIP50246,50246,-93.78136,42.28896
ZIP50247,50247,-93.16639,42.01809
ZIP50248,50248,-93.61439,42.19122
ZIP50249,50249,-93.90316,42.27528
ZIP50250,50250,-94.34715,41.48223
ZIP50251,50251,-92.86936,41.56694
ZIP50252,50252,-93.31981,41.45651
ZIP50254,50254,-94.05940,40.99122
ZIP50255,50255,-92.33209,41.45593
ZIP50256,50256,-92.90527,41.25971
ZIP50257,50257,-93.86261,41.18346
ZIP50258,50258,-93.07313,42.22414
ZIP50261,50261,-93.92102,41.47494
ZIP50262,50262,-93.81906,40.86240
ZIP50263,50263,-93.87969,41.60418
ZIP50264,50264,-93.70991,40.89222
ZIP50265,50265,-93.75109,41.54274
ZIP50266,50266,-93.81463,41.56268
ZIP50268,50268,-92.36171,41.40700
ZIP50269,50269,-93.01063,42.26445
ZIP50271,50271,-93.54489,42.48440
ZIP50272,50272,-93.25684,41.08810
ZIP50273,50273,-94.04904,41.32646
ZIP50274,50274,-94.86097,41.38335
ZIP50275,50275,-93.58852,41.04372
ZIP50276,50276,-93.92260,41.86006
ZIP50277,50277,-94.34101,41.77966
ZIP50278,50278,-93.30116,42.15557
ZIP50309,50309,-93.62200,41.58419
ZIP50310,50310,-93.67266,41.62758
ZIP50311,50311,-93.67338,41.60098
ZIP50312,50312,-93.68209,41.57683
ZIP50313,50313,-93.62454,41.65689
ZIP50314,50314,-93.63120,41.60496
ZIP50315,50315,-93.61918,41.54537
ZIP50316,50316,-93.59958,41.60863
ZIP50317,50317,-93.54937,41.61813
ZIP50319,50319,-93.60300,41.59114
ZIP50320,50320,-93.57236,41.53104
ZIP50321,50321,-93.66244,41.53455
ZIP50322,50322,-93.73436,41.63416
ZIP50323,50323,-93.81850,41.63556
ZIP50324,50324,-93.71272,41.60471
ZIP50325,50325,-93.79912,41.61359
ZIP50327,50327,-93.48771,41.58637
ZIP50401,50401,-93.19984,43.15408
ZIP50420,50420,-93.45679,42.80620
ZIP50421,50421,-93.62306,42.84292
ZIP50423,50423,-93.81450,43.11828
ZIP50424,50424,-93.94178,43.40329
ZIP50426,50426,-93.01724,43.41512
ZIP50427,50427,-93.22118,42.83553
ZIP50428,50428,-93.39094,43.14002
ZIP50430,50430,-93.95655,42.97729
ZIP50431,50431,-93.36988,42.73648
ZIP50432,50432,-93.79790,43.22398
ZIP50433,50433,-93.04774,42.92849
ZIP50434,50434,-93.44858,43.25749
ZIP50435,50435,-92.76881,43.15753
ZIP50436,50436,-93.68578,43.25917
ZIP50438,50438,-93.61864,43.11153
ZIP50439,50439,-93.62634,42.94472
ZIP50440,50440,-93.06899,43.33221
ZIP50441,50441,-93.22063,42.73975
ZIP50444,50444,-93.38363,43.29723
ZIP50446,50446,-93.44982,43.33380
ZIP50447,50447,-93.79834,42.93117
ZIP50448,50448,-93.24053,43.34994
ZIP50449,50449,-93.54714,43.00247
ZIP50450,50450,-93.52221,43.42120
ZIP50451,50451,-94.09146,43.37752
ZIP50452,50452,-93.36734,42.78107
ZIP50453,50453,-93.64742,43.36336
ZIP50454,50454,-92.73933,43.38506
ZIP50455,50455,-92.64984,43.45695
ZIP50456,50456,-93.21605,43.29126
ZIP50457,50457,-93.49280,42.91418
ZIP50458,50458,-93.01203,43.15877
ZIP50459,50459,-93.25050,43.45747
ZIP50460,50460,-92.69022,43.22594
ZIP50461,50461,-92.81874,43.30617
ZIP50464,50464,-93.07651,43.25136
ZIP50465,50465,-93.91056,43.48702
ZIP50466,50466,-92.53844,43.38685
ZIP50467,50467,-93.06624,43.20909
ZIP50468,50468,-92.94713,43.03223
ZIP50469,50469,-93.19710,42.99934
ZIP50470,50470,-93.55376,42.74653
ZIP50471,50471,-92.87835,43.16482
ZIP50472,50472,-92.93532,43.40675
ZIP50473,50473,-93.66668,43.46598
ZIP50475,50475,-93.21402,42.88221
ZIP50476,50476,-92.76405,43.44680
ZIP50477,50477,-93.32733,42.98740
ZIP50478,50478,-93.78360,43.40749
ZIP50479,50479,-93.40819,42.94119
ZIP50480,50480,-94.05861,43.25037
ZIP50482,50482,-93.48465,43.12480
ZIP50483,50483,-93.99721,43.11171
ZIP50484,50484,-93.90649,43.23826
